	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
carrosserie	-0.48371207752245576	0.08135278627094346	-0.20501583533042092	-0.41503328420932384	-1.0195191155066698	2.1864323248578446	1.7230856203623044	2.5107706376983963	-1.1843399442938563	1.0575983931835802	-0.30981425285285524	0.07491220226729778	-0.08700421317728607	2.7635812064188015	-0.07664774060364009	0.23352040191463647	0.32441694310967095	-1.4771904396107733	0.5461973078829674	-0.3956636466902926	-0.558624276289866	0.6459931767602979	1.4484060341318585	-0.398979656767064	-0.9742346253986038	-1.1962591704729075	0.028901017031463035	3.306994261555791	-0.6274615748291007	0.909379273666539	-0.18994624072181626	1.8903213144298834	-0.6492942509454876	1.9657415148462045	-2.312553274664846	-2.3610376722846635	-1.511781723368966	0.7855392231694431	1.108516657298086	-0.35469842856717554	0.45768061673528004	-0.06671436015921814	0.48395558099900615	-0.31255940062937054	1.8398465509333524	-0.9857916956425125	-1.3584153476739056	-1.073544755681157	1.8129692197065588	1.2846720341702205	-0.5306417828018527	-2.9020006724645535	2.71055096302109	0.7862583769965639	0.2244196055518068	0.018704750734255378	0.2481705485605432	-0.7101526231166078	-0.23379562904489842	0.899548048890715	1.0665976698530333	-1.6585856846904394	-0.5324206204886553	-0.9687129540445202	-1.2806838334318005	0.3317557813517683	-0.6647985843568772	1.1429747682397862	-2.333525311665467	-0.5321999952434359	-0.4058856240615323	2.413897270232655	-0.359664978707574	0.9311046502944322	-0.4207466998805709	-1.664144727828154	0.714400927847788	-0.5693023639089342	0.08679014558273924	0.49087308348801195	-2.249701789852141	1.0688080128790312	-0.1798378484412993	-0.25811676145322643	-0.6872112815571875	-0.1493832320725654	0.009805518187273942	-1.9997284102471284	-0.20252715969972584	0.23563763687606717	0.9791342037624252	0.06553692091071311	0.2930889071138795	0.4790805181461179	-0.12599940077355457	-0.22410714909752258	-0.4869240129772282	-0.2131112219839081	0.4823936153780311	-0.16422785306869458
rôle	-1.1610493988118966	-0.4942019061142053	-4.293085156147526	1.8233831500457625	0.821976501093465	-0.8718745085869701	5.031473108817715	-3.759214755809804	-0.4797273530750358	0.047287733826252606	-0.36962413819377016	0.6283445031748592	2.777534368610761	-0.8080392657736635	-0.4617525726879008	-0.9236658705979356	-1.3927836330588617	-1.2626932372542377	1.0631091931991903	-0.4051055689975975	-0.2344875353278419	0.48044540484532744	-0.9568312365621617	-2.365288002690446	0.937965115749268	-1.7837931779858054	-1.8331086103091385	-0.4906405812062372	-0.4051888352941001	-0.7105128261342529	1.627101362671576	1.1874359640269292	2.2365793629757813	-1.8428931323706876	-1.2157621011521749	1.598665434465134	-1.4715589223279435	0.08412254259583757	0.17923739768133462	0.10491903355194021	0.7793714636488662	-0.641956361015082	1.1684584940534202	0.11888897805181446	0.7291724720308003	0.13760220278211582	0.10007040343246341	-0.24006123108065094	0.013526947349868671	-0.2400394080290777	-0.3316021930183596	0.7825710839565733	0.11193504603666737	-1.3280381525293499	0.2817265496891617	-0.22712045253720692	0.7101886405838841	0.7024613748536872	0.5980218653483079	0.5283652202415577	0.5092842713999794	1.26424032567045	-1.4253940167664148	0.5800149919684175	0.3937477567012962	2.349892281755208	-1.031772766216065	1.373549860994585	-2.1670454153238876	1.3606168214270542	0.7906402769497946	-0.2790792561207371	0.21557252863688145	-0.030090570235499756	3.2013773483856136	0.13913051043649527	0.15244932040310924	0.7563124381786102	0.6950125556706659	-0.08489899455118324	-0.07658947237748602	0.01867526764591938	0.14819179313055425	0.014709597210141739	-0.22890861237834093	-0.6591075022960173	0.09990324144933524	-1.332191741878531	-0.4469433734654147	-0.8065718764198148	-1.9171541323894474	-0.417145951035123	-0.13728684251018247	0.6782820055722838	0.46133186688025224	1.9547397077774908	-0.47810915842229107	-0.14106013566996492	-0.4856848847103635	0.9524007480583223
Isle	-1.0827945751485282	1.2529502577733096	0.48263356764554444	-0.4747844447965836	-0.11768656869595658	-0.2563866950995355	-0.17942804219677647	-0.3738184208786012	0.1679358711969526	-0.184524775349705	-0.1831583935349844	-0.22510305344317144	-0.033342724701866805	-0.16281924161010677	0.5317433230293859	0.011632131216311691	-0.038743398052577656	0.19233606955244795	0.6211522708107018	0.13999758401754278	-0.10295741754120992	0.13351466739550102	-0.01784490895069608	0.17764715131079964	-0.3714990462159313	0.18184721729639178	0.21991429294691153	0.18158773078157497	0.49730101564728135	1.0195381294383465	0.5239984159045706	-0.8977697866153156	0.9422757651981577	0.04983949028078408	-0.9237516558780217	0.1042572934682919	1.21824869131771	-0.8468631929394528	1.6142504744802506	-0.6587184185477688	0.151395311181957	-0.2628647694223721	0.583568655800878	0.01869563835531729	-0.6781650782391807	-0.11512703392800544	-0.23530926055872384	-0.3144542019002619	-0.18898626330654447	0.43093886271549736	0.3271646677523388	-0.5256956417054094	0.2342067185762621	0.34796361829874295	-0.5541122040244811	0.4664067703729641	-0.2553362306075643	-0.25262222800698114	1.5195342314611429	0.9939400062007048	0.8160315081220562	-0.6937941347217563	-1.712497620408373	-0.47935504318101796	-2.139012785678006	2.43900971088469	0.8839696533910171	-0.5543812745492102	1.658419975653727	0.017292048208362054	0.32759385177220013	-1.445669198428925	-0.5595933517082703	-1.2341872221023327	-1.667925881908626	1.2387690304753922	-0.6518234898044079	0.7158674032144814	1.3255763921713386	-1.2427269194538542	-0.5232668908199181	-0.006600426109469768	1.699889423030541	0.2944211712262762	0.1373948801623048	-0.8032070862695786	-1.5174308927952789	-0.293303285015075	0.2142564165448126	0.7832751877414552	0.7056637145035559	-1.6057393053488986	0.8082174157137887	0.6113168883417177	-0.029789173135149092	1.1497679713256164	0.23978553721415263	-0.39862636188777745	-0.521000910959304	-0.29661886933301795
considérer	0.7583159631000589	0.7668759145757419	-0.48133724900371294	1.9498117646125805	1.8150434036478378	-0.8653654712752868	-0.7271178297264048	0.3490920355870998	-0.7250333303812618	1.1676237949681552	-0.5411089921837948	-1.2006711244375945	-0.8801695846395996	0.17444990072116595	-0.20230241654726316	-0.5865508390716564	-1.0770185234238268	-0.4564594087652173	1.4839130595352634	-0.17273517240521025	-0.8416352663757994	0.20624457444410949	-1.5890196372227	0.8274166001513972	-0.11521973954845731	0.02171384878480084	-0.17628207319557365	0.49542776192887383	0.3696377358352361	-0.20929317290181076	-1.3537501954779536	0.3169432383823595	0.1650999487472035	0.2509051388218112	-0.4321475051361972	0.9500248115852347	0.2545169567230373	0.6221886793962784	0.48409137545938263	-0.10272458308112421	0.2817460577070865	-0.31231087151897463	0.4816240590625586	-0.3177042039594313	0.05799182309760878	-1.3462519855798039	0.5572936103194829	-0.5074917970530866	-0.17714728863993506	-0.17493346302088045	-0.3856886410478353	0.506394204085199	0.4225747942499698	-0.024714433031188393	1.204524522654275	1.0931360913180954	1.0538655017335932	0.4242700889002858	1.051025713289527	0.8171978230204893	-0.7342310568543563	1.2841235987437174	-0.4141773643312581	-0.581573484089913	0.4845316001179344	-0.6944281766359287	-0.0173840197754997	-0.12060043239087555	-0.2862486049119654	-0.18722381606414115	-1.1036764447653624	-0.059802461287227465	0.6173639409440661	0.14723774758870817	0.8915137907043568	0.15064252685839055	0.32585075316445755	-1.2862814165644865	-0.17327770326469186	-1.246978373342368	-0.4487396330173185	-1.124373744557949	-0.520892892671527	2.643500318244933	1.7463421998692379	-0.18323955034072092	-1.8923907608220254	-1.0821834631808385	1.4231804117715312	0.5225387845770948	-0.7852083627937523	1.2092450578966951	-0.11887671179066388	-0.39236103688351204	-0.8907899932161347	-0.1763245743156354	-2.3092701831337847	-0.9997538561463124	1.6072847200604525	-0.40871385539444866
expliquer	0.017143479188932848	-0.21417118825415907	-0.09700312593455891	-0.2017496715917491	-1.0699936584008447	0.06201122500374661	-0.5249380621194423	0.5396140064624387	-2.221922811170584	-2.3043299319346757	-0.928950923830085	-1.4597377579456734	0.08361366731097508	-0.5024546298380201	-1.8140706709292767	-2.4105544330986546	-0.36918368363773457	0.04248335222929001	-1.0045488280539123	8.749623835224336	0.24231250831879683	-2.060507141279797	0.12150998843374418	-1.3106038442408012	-1.5737402875097868	-1.3243899073332308	-0.28085499385409607	0.8944322488621506	0.33532534923646423	0.32869556098851	0.6750899436094827	-0.11558516640547307	1.7775972251553578	1.226896906512437	1.9317948972728094	-0.7882412917981244	0.3779953733760593	0.5457843624614817	-0.6366545567133418	0.025210395153883233	-0.5482525685876267	-1.6735558152766028	-0.061943585142818273	-0.8844251527903685	-0.3029916530176863	-0.35311031231361706	0.3929360758168456	0.1051414891195461	0.5068987658525447	0.6730432353061523	-0.2595109195964923	0.16292313482433654	0.19243018820560084	-0.29551271352894326	-0.04957400730006382	-0.2671064914309874	-1.124640404012026	1.1257398416570588	-0.1661798409345815	-0.08306896524854002	0.22883905298687657	0.3743545683980858	0.061569218529352016	-0.34420742926988124	-0.2855691809232555	-0.07765850903124338	-0.44724302154074635	-0.19423216512284291	0.16543024899325673	0.2451388239128818	-0.38958764676321117	-0.1258244001824065	-0.0677650342060127	0.25008161644726024	0.3241640963527361	0.14615949045006016	-0.06231127523881838	-0.5729835816485317	-0.023442213257464862	-0.5000403027424566	-0.16301218251003646	-0.254931327763405	-0.24853997239220824	0.35192167602240987	-0.13950226453017708	-0.20817753024887634	0.15911972189074583	-0.13048896579718244	-0.17182198768606483	-0.059160420019900586	0.04468696237367257	-0.15143792971122064	-0.20366962801137356	0.0916689318616567	0.025813439666296036	0.05787527706172978	-0.15005939384702852	-0.05107931676728802	-0.04773996552481392	0.0013189530089212642
Bolle	-1.0390848946372255	-1.272770946167182	-0.0641325864789527	-0.22252292584992456	0.08818611419377853	-0.6060651978481787	-1.064317502329043	1.561136102911748	1.4770560994157778	-1.2623242032379365	-1.5817889793295283	1.481506074821098	-0.3225590487489912	0.2322547604660298	-0.12397184974718845	0.11126236881261724	-2.7039411723518674	-1.3963468686717637	0.3461845567472161	-0.18170689730828304	-0.7403706668322659	0.49942485163103134	0.8268226800137448	-1.0413293668356138	0.7102904680766329	-0.8196318820872855	0.3152860498436225	-0.7853852793132259	0.6358811269451	0.10433864831909082	0.2367936993320258	-1.1504095398021426	-0.5899730435465086	0.4696546180423753	0.31826138836586737	-0.4335658419337567	1.0947897418648798	0.39610333710099016	-0.6987075302103934	1.4129108673371729	1.4841450239502583	0.48741538232493553	1.4528656078025421	0.5016691072626912	-0.26310538832932556	-0.041315840205643196	-0.1054576368270909	-0.28357234947461474	0.6574787742882989	-0.4157829101479984	0.12520717932070943	0.36946129807430467	-0.2982814377329809	-0.2939782401890717	0.37890614076557677	-0.4563126298272311	-0.12887600360662546	-0.2899471002251453	-0.5972139035544475	1.2552216719825655	-0.7090909794247995	-1.424828785630431	-0.27317999823679767	0.14421511197646936	-1.4420580750377932	-1.3203755819279606	-0.5372421719636444	0.13488894795571035	-0.8123593030976838	0.23204044198505944	0.3358777249739227	-0.6556751650252058	0.5778265436137068	-1.1812057721196776	0.9570843666663222	0.8095824125493681	0.07105789411025573	0.01523112863069526	0.29530280794188396	0.29450444626412764	0.2921220934996277	-0.7963228481239149	-0.6141670026161209	0.9266782341859672	-0.9860597390382173	0.7958880757549659	-0.6587290048923061	0.36442904763985645	-0.16012679486308007	3.037321406438621	0.871497315890201	1.0483688934524824	-0.5615085264196169	0.7366166009046345	0.7811732771668609	0.601383225144547	-0.27695686164267835	0.26670791806902755	-1.1064778197005671	1.1756403915946598
bianche	-0.4778805225022873	-0.47113741957781624	0.3254767112783369	0.0937756301900679	-0.03777925624424285	0.480918252008312	0.518346148374567	0.008218829418244504	-0.2892228219445118	-0.9556898078217938	-1.1671858898986018	0.29958257575598335	-1.9727068209107717	-1.786313372813876	-1.0868955971944867	1.2237939557803776	2.5879780409495523	-2.10329036585171	2.348711123625937	-0.014378944051855393	0.22265698551490007	-0.657799922380099	-0.43854623371808993	-0.6359291295642527	-0.5266632101359694	1.2487118545284255	0.023386234446144072	0.08252558962849597	-1.9733031217161037	1.0681274027847552	-1.695340077351805	0.1599357639751855	-0.4190003713417417	-2.170555896296553	1.6352111702564922	-1.0055613194066624	-0.12744834948623882	-1.5966712843808049	-0.23913549539000292	-1.7982112472728278	1.4372097641926076	-0.36640506965358205	0.6182586584493539	-0.9813767204931567	0.19603385681784027	0.6989360303653429	-0.24286597132287593	0.21849320049424678	0.38648174221114456	-0.18419019713715049	0.4715169252745326	0.16002508632591547	0.622155711977425	-0.5134286481886772	-0.20866777214779697	-0.9935098551468768	0.6212394445693763	0.22589420137026403	-0.05091434003444152	0.7389702848574511	-1.3699103504017984	-1.13323343678849	0.045767201144757096	-0.0888597915946248	-0.813304689423383	-0.875680407692814	-1.4962648173362612	-0.01676022351111668	0.17992617062276442	0.4595768708843758	1.704204725018734	-1.0286645096722469	1.668851339389535	-1.3562071914344933	0.082592699315956	0.10281257207278008	1.1118490170790778	-1.3350714992023365	-1.4748898723563086	-0.9387949835500188	-0.6794019072430035	1.8877325106886984	0.292201408553351	-1.1362229013635976	2.244596378568206	-1.045097892731682	0.03725881577714123	0.23184828945269745	0.22638445118586453	-0.5351234407879112	-0.3520972843854753	-0.19962165526392606	0.41211768429173473	0.14115839641455116	0.00916347869609696	-0.353839342288533	-0.24119790931496038	-0.16118643566281307	-0.8059065358555757	0.07031559442603968
blasetti1939	-1.4529035741539995	-2.4365701649454796	3.6427343934300955	2.317428541791494	-1.2371055528682036	-0.1051074288380343	0.3227666978216061	-1.0119035394689182	-0.12099554328451496	1.0148381883009319	3.734519085582333	-1.1844533400122534	0.7794096809548687	-0.13328029360484636	0.32463238042352666	0.30857276916193654	-0.6252854714912223	-1.0443373064977186	-1.5822830551229898	0.6050989194638143	-2.8869195481482466	1.325365644148874	0.456423042909856	0.12889616605477433	0.7754960866224155	-0.44689624331774175	0.5144340922140428	0.02905320656198436	0.3852609685331956	1.3412284169623714	-1.1486278790832054	-0.3948136146574798	0.1062571277657929	-1.7149060950356503	0.7851605135837317	-0.7114517494151361	-0.47721344169224333	0.05990823747662286	0.14623364035816827	-0.20014439605762677	0.09790297839750087	-0.5823153939267269	-0.000752507621234971	0.05047984302053924	0.37115933865315215	0.015854514800619855	-0.14465960710460576	0.25983575578433143	-0.10236442932380818	-0.2344940441670501	-0.03625092792653634	0.06375666859881508	-0.2079278825404552	-0.46375815743848287	-0.38606776439513607	0.423945335712392	0.48284708567055773	0.1452420633602482	-0.7272943444803638	-0.5038956515561732	1.5118029772932604	1.5139170562276547	-0.7640532538281594	-1.6073345286191487	-0.6512804135507584	-0.7664736672769537	0.8582185633797101	-0.3355742965267324	0.7407998411778494	1.008309229918332	0.8871344283248422	2.297848230545636	2.8883634965644123	-2.836472720349021	-0.1828569826833881	0.02181371106298864	-0.009912688668928974	0.279672349508835	-0.6422083016558751	-0.14368048082710722	-0.38321113322133904	0.42695598635312765	-0.3686522284744338	0.5732466497068817	-1.0131319579924858	1.0909873058575326	-0.43777101728604845	0.36509273101059725	-0.44896643881634674	-0.29995462068976336	-0.08367928012448425	-0.2698281916966539	0.00493174671300217	0.4629575415696359	0.2849250788862984	0.03201337892541223	0.2102320045657681	0.375417224903352	0.7813507203694241	0.049475788468755694
Side	-0.2272279871646067	2.568758251120257	-1.7932153780527575	5.859695137756879	2.969275925197383	0.960080093562393	-0.8386255289590773	0.7134314228745818	2.052170953101135	-2.4547998830526145	1.5604285209894537	0.31748239003667106	-1.0859736002080407	2.16088193229056	-2.083801422889071	0.4715692129974519	1.7749058592901348	0.5367168627668322	-2.8029616099604144	0.5500082219490018	1.0837144910466698	0.19853945594573075	1.4710735189335906	-0.12433557218454168	0.9232030297362156	-0.5533519708852471	0.4952159746882471	-1.3450448513947257	-1.6761845623218248	-1.3773326267314174	-0.225546905596122	-0.2937463813390604	-2.302918588273609	-0.6389455831504047	-1.7226299857277079	-1.0122278388987556	1.1956709280959605	-0.5127716963828448	0.9540322181433292	-0.8168963393359016	-0.7827596617343221	-1.4096334384808415	0.11591862050988817	0.1402976966704238	-0.7354455836149766	-0.6943818109554862	-0.8356323383574451	-1.1648078033903115	-0.5021667613098556	0.3663040020661766	0.2154553404282842	-0.7429696478594717	-0.9430003772193732	0.1037787539164976	0.43323182018311185	-1.0333230949779773	-1.1328855757298757	0.15419412656474227	-0.4418294216277592	0.36849021913954805	0.34548357408046504	-1.1000755943599634	0.7308253567806795	-0.49367640107022176	-0.10426207582886911	0.5244658004085675	0.5870566739713015	-0.7196657118840957	2.135409512259833	4.113075953534586	1.0368717843370547	0.4443535855162328	-0.847148399616134	1.1462516791350355	1.061179065630592	-0.15478423711106556	0.5283355211030683	-0.45480391537050757	-0.13269723985799087	0.8352550501935971	-0.2785249024486366	-0.32746586820013535	-0.9880049789137825	-0.92795383569379	-1.0215820440783623	-0.08912115445574556	0.8210039167182311	0.1351335519046752	-0.5238996258401143	0.008657934900203798	-0.16437913063250686	0.011054441443161294	1.0856408497557104	0.22219124102784166	0.569286165744838	-0.15311266494410847	-0.46597389277018997	-0.49479819178706136	0.0609746642906771	0.26441162453142747
lance	-0.2060443702223696	-0.10220955971422141	-0.03475925547866201	-0.019436914732443394	-0.04879715629800763	0.15466289174729597	0.009609927890133596	0.01859057740568867	-0.20747200056040876	-0.1253470604320599	-0.04806921005607162	-0.03709898902432903	-0.0884499343022825	-0.004065455648931821	0.006952856979034256	0.028646168279476258	-0.05709240038595897	0.04563481371625582	0.18475452036819978	0.09701673286705585	0.07745737407365506	0.05908383017794442	0.1823850091458688	0.01661543685319459	0.10300672900868549	0.07332329694452394	0.04385298086375487	-0.036515186400367675	-0.06840627605335065	0.12940106194606274	-0.01678289035756411	-0.03961072952350967	-0.08882072772966972	0.1250714907965872	-0.021748773329900797	-0.05598136625324195	-0.16937985125135147	-0.017329736563328216	-0.08534317317332431	0.15600377047821473	0.07907682760887597	0.16402581150987924	-0.032043300168608124	-0.15055958786491516	-0.02189736754491157	-0.06201749017585071	0.035858341052977034	0.2444290117558488	0.06544826816027348	-0.044331656362485886	-0.14922424631112352	-0.1267404836426066	-0.0595844909268419	0.2913126202919123	-0.0036703371256688855	0.09360895219179428	-0.21593735903758973	0.20918135532085616	0.09918599488043378	0.1286867067281203	0.2950067392937925	0.09725777870132943	-0.46500786882899803	-0.6438814429111422	0.3662755292344244	0.08614185079064725	-0.2886347727244933	0.16445155307937037	0.045307001537713505	-0.43730291397347715	0.32404348812172507	0.0912028829015879	0.43935072754739773	0.7197588697082651	-0.7595690884071111	0.13119749162649466	-0.12282990210973152	-0.1873648428694677	-0.11012760409378504	0.40243847272768807	0.10682133956019199	0.38423723059618625	0.451154356313744	-0.16105196146579803	0.16363982684619804	-0.08469962090843734	-0.24437459475510012	0.8934867473852066	-0.5306387727075726	-0.7072277105296885	-0.6235726226270054	0.5368994238877163	-0.33043458788858027	-1.1576674814047747	0.35153472124589347	-0.5610519924228411	2.401907183516831	0.0638616256358254	2.4542138851390987	0.007752878622749573
