	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
e	-0.12212647374898535	-0.08059760946213433	0.01276904901458923	-0.010844045545399302	-0.060585603134482476	-0.036449216331580686	0.009299599126616613	-0.02428097466002055	-0.021129028885951348	-0.02702029578027233	-0.049889769077570596	0.005907758504429618	-0.027698326089020536	-0.01705492669754732	-0.023140306962726887	-0.016393380659919996	-0.0007532593168517457	0.024998675050995425	-0.017905402086445504	-0.018891507056479295	0.006457792238747868	0.0027816483670095498	0.027563664907303078	-0.014714626714134288	-0.009211074589727041	-0.05759368994578953	-0.03604664694118368	0.002565112022733	-0.017036865205749364	-0.014840956900215216	-0.008455302339605213	0.011533071751650447	-0.005328279003518958	0.012902751491583004	0.0017930939831229953	0.007743235715997342	0.0318506603327212	0.01866856486709371	0.0018392138522803126	0.004664949686926609	-0.006442483307622257	-0.018386092490111826	-0.0069318947145415805	0.001292649847608948	0.010750289064262597	-0.0008666598070142204	-0.0030170203003093096	-0.013822488111133652	-0.011264356985242217	0.028262134058374147	0.03501042879299308	-0.043808450510988604	-0.04003283029467337	-0.03439819607629827	-0.008073709471002666	-0.007582994946481323	0.02021060360109505	0.01686875912343915	-0.01031868537015296	0.0171545962726396	-0.049257687126091305	-0.041306098175683745	-0.029722659082984923	-0.008903270620051744	0.02654319505758519	-0.027324148621572186	0.01777660180203658	0.0030261095147231234	-0.03433869878783424	-0.035373058027395196	0.03609592190116621	-0.04918413056764503	-0.013556789513226773	0.017465626596531572	0.016856034384714697	-0.08904687659254809	-0.05297444066654543	0.02122167058788698	-0.02429678943720827	-0.026030186805188805	-0.004206787472869096	-0.011232894948241342	-0.08175759202718179	0.09310971461374011	0.02818863617453606	-0.0014080100775415191	-0.011677239156777878	0.00043551456669800625	0.06564139405570042	0.040963855099167445	-0.04184428203531051	-0.033065895572303126	-0.15011786833800003	-0.0570742613595132	-0.08977942681502682	-0.11116145124851878	-0.0969747610417413	-0.0821738192970141	-0.10885803218291545	-0.0891416377831518
légal	-0.07936751376366885	-0.12132681086813403	-0.35204684478471665	-0.0006974722024309995	-0.10919724592161957	0.12713065881626348	-0.5061302543155329	0.20160768916214095	-0.08843332673830454	0.1025433036715224	-0.05096864737347045	0.21014894348809776	0.3084119477834377	-0.10811042783815851	-0.06469080185965786	-0.2095961253409808	0.40519215937041414	0.1059839209203245	-0.024619591806632313	-0.16759973889371504	-0.0694258682865252	-0.1534677650811495	0.09506737006152309	0.1756829074082148	0.2761264920359884	0.008522731149520416	0.22021903485504413	-0.11117267984217406	-0.02550861088451026	-0.056625298825675546	0.18197784074247342	0.09360403511120659	0.14866479184014803	-0.10922287335877162	0.023271751453157553	-0.021993287274441924	-0.1268378452471666	-0.08328833758655999	0.027467798470161307	0.011558152289766985	0.08040338937574164	0.03343814895099088	-0.0049983907618883746	0.07373646198354823	-0.034806732953949426	-0.0362660662534544	-0.1148130567585094	-0.026933741271634025	0.075961334320273	-0.11702230333645552	-0.18024535057347246	0.13326699090124736	-0.023696972580624264	-0.07546001120643432	0.055666304674020416	-0.2568993086175432	-0.007084526453731481	0.053720353428491074	0.1574767002324048	0.22661157757563632	0.11773610773953629	0.02472147510878497	-0.0040599305057450906	-0.031108270605267444	-0.07539688123309736	0.10104708705305708	-0.15161643500752248	0.011473637925769213	-0.048699482399292275	-0.1772024278855962	0.06931076903579472	0.28380106039836994	-0.25676581347223976	-0.005949319347481175	0.18835603847380397	-0.10258720954362811	-0.2898962480277703	0.15864063576353035	-0.06830538057176336	0.0028761667626496963	-0.0688466854846359	0.03304669076557864	-0.024914383072182158	-0.03263212540063876	0.04633129855351892	0.066489687668085	0.10782367986927388	0.08849754315065138	-0.004629365316017683	-0.04371013624722429	-0.0022454565853856122	-0.23932196037778913	-0.04944684273483743	0.05702260187465882	0.11343795829734593	-0.1257479863810205	0.020662211750890818	0.2878709910146619	0.03189238176081721	0.22717086625820848
1952	-0.18876737331459406	-0.19404312953598984	0.29603134884017723	-0.02690312282495569	0.7638431209947655	0.043813447471243924	-0.17209007614940663	-0.035090544960759244	-0.07566842415584261	-0.028941305876636847	0.0961451850103138	-0.27470106918688464	0.08968413011383018	-0.041904261653790374	0.020904458855189725	0.13593143710398142	-0.04219511027556614	-0.09065115779895128	0.06087842488227775	-0.06538603177534469	0.03725488731049021	-0.012892134753211035	-0.2568492000182222	-0.01513802188633139	0.1629749199449862	-0.05087385106448481	0.04520763200114799	0.01946530246411296	-0.08336693452367212	-0.17061053476289237	0.0967250789462558	-0.01208681762179716	-0.005727851883804551	0.012425935768163143	0.008675924856477097	0.0006724666958567237	-0.03970556558216614	0.19048551450855683	0.03748039541078195	-0.08304606627557767	-0.0431580417252673	-0.18102530883255566	0.13227748451081725	0.05863892442284443	0.056202058927604624	0.1434653699068212	0.05170406399264464	0.10486206909962593	-0.010341012421574194	-0.07531226008477859	-0.1675401671833992	0.06926080868770042	-0.15966420800182027	0.1109431072397312	-0.04722210640567571	-0.09223942725920552	0.0061905543296264165	0.10811587197617566	0.2633959973593595	-0.09485534127181865	-0.16757650691990486	-0.06492111913809998	0.21471576702153927	0.06578215710336549	-0.07282988015930257	-0.13326891463250207	0.11480048375876463	0.21228522557067264	-0.16852210541868104	-0.08699529877376028	-0.18792625709991634	0.0436015963318107	-0.11910408701394871	-0.10293276048251698	-0.05580839305660102	-0.013233621879463628	-0.038615922799100436	-0.030722887340607654	0.09329003793948806	-0.07098815894401472	-0.1707116735673779	0.00909766433056211	0.14216279658891454	-0.0024211427220518877	-0.08975916064270273	-0.157579740743341	-0.11367439591350154	-0.06212399984833944	-0.03893876945236134	-0.1409210540254778	0.09543762168271903	-0.1027601819564	0.031008052740480994	0.002511552217163915	0.149151095615761	-0.061302891423742116	-0.04177710614813371	-0.10499654150438788	-0.01262242555959319	-0.12481627757803004
Minnesota	-0.11520193386916602	-0.12004987638661398	0.05990102851815548	0.036182908004254465	-0.1475651844592524	0.049866588810324575	0.06953580645085702	-0.05754898762125595	-0.09337766760415886	-0.1849862069219859	-0.10750141809474623	-0.10195677785709598	-0.07549569721694423	-0.21770123363876703	0.08742191522338437	0.13002895249117993	0.29877636881978215	0.1415494311621725	-0.4626923834063107	0.4834276742122133	-0.134297700647426	-0.3214198514523345	0.1518231248947337	-0.24210272294634513	-0.238806389675981	0.48642571456617495	0.13274394189029695	0.23586041212966108	0.22446182761976144	-0.10451054099081385	-0.050542922316704264	-0.1688525465223914	-0.017537074032097883	0.16842256303262784	0.04633091117730809	-0.10678907069620569	0.057908493172314585	0.2418148913812907	0.10990801067447013	-0.2690622651993094	-0.04169098350589775	-0.2050670258830243	-0.09943831128697167	0.08694322668545759	-0.12781007591078644	-0.02077162204637259	-0.040775607324028594	-0.04498805311407541	0.0730744618365608	0.08590989342084768	-0.08378501712542179	0.026831217521051047	-0.07106819080187578	0.007548461382696727	0.30765523630641245	-0.1576799486172406	-0.0649700204245388	0.13837104551035462	0.00412399128605158	0.05112477681329244	-0.0890216499472121	0.13678227987404978	0.034746289888034534	0.17749847841518326	-0.06704328522122058	0.014509265414997256	-0.18944588061945156	0.07189896414185068	0.1377978972938789	0.06270199094292621	0.05297858557249019	0.16364668523292153	-0.09829525194697596	-0.06138921351381891	-0.1671938873222145	-0.056919578733101946	0.14956941153262188	-0.16098964397109125	0.06457975576659061	-0.1601404385092125	-0.011431318074191465	0.1488025983769782	-0.11635700762435837	-0.10644320418434412	0.11370330326489717	-0.12182249143431256	0.024149344745047038	0.042278201787028846	0.10496639315572778	-0.03487329697612842	-0.06123690134202279	0.008747225788382235	0.13769446864022244	0.02780777665318942	-0.08401389057734808	0.005424993355370305	0.04708361905473796	-0.08794696575690546	0.006283871820953826	-0.0881562988551371
Poo	-0.03451211269990536	-0.09697871236242109	0.28770555195896097	0.3954100267805274	-0.023518768970010418	-0.12000749351157437	0.07382282684247032	-0.06791497474373587	-0.2217950010232924	0.3088376686134211	0.3156574067288036	0.8041578299373163	-0.27822713399144205	-0.3012200869394639	0.34701045481434417	-0.10228650993300063	0.19455099415622215	-0.0034143900496052294	0.022177731803746232	0.10363806520482176	0.1289812188264581	0.22520584231196072	-0.13203569252857783	-0.042899756091866664	-0.02374716291895691	0.007274688260969057	-0.027709595300117938	0.08831900818069356	-0.15397915291271752	-0.12625779964769893	-0.012201087951069594	0.08000310447508409	0.006058611227770658	0.15860423658886977	-0.3345382363451074	-0.1708405570022428	-0.07483091381488939	-0.06261194477772498	-0.0031662713693863453	0.02867438695375015	0.01752085933704873	0.058627595823720215	-0.06701867936330613	-0.1669750869582078	-0.0424979916422015	0.12102490564419295	0.186206889655364	0.007585424359371355	-0.08728533387018456	-0.0025234336842142194	0.02421693847784695	0.02411985115089252	0.027452391333580326	-0.05307037293111529	0.02548647387286787	0.05423355237414474	-0.026565526152978337	0.04819224296815884	-0.003495610715668948	-0.033937330345256644	-0.20902819295866226	-0.021157817441864398	0.030929058714860565	-0.1807212202269019	0.10353629296146039	0.0805180689741988	-0.011508766097523932	0.032967947902972444	-0.03969414611644155	0.07301280174333406	0.01843154370010225	0.06661595934086967	-0.05999077560008639	-0.036437197989429466	-0.036178164112646745	-0.14957559227472195	-0.004138291574099815	0.0323457990747667	0.0011126952587974018	-0.013614836600866303	-0.007883645478318173	0.023594739518266808	0.034123649411993896	0.017235538028406744	-0.007295617364253247	0.04938093259715096	0.015662437604050373	-0.04181992523696691	-0.04458184204980357	0.0016540576088959872	0.02650134591916305	-0.06712366389050027	-0.12408994915477793	-0.028697587686839984	-0.013226034723288755	0.0032384142073281015	0.03071880704203464	0.03217818443339905	0.04351974774962589	-0.03220147264342769
inconnu	-0.16916346275867208	-0.15952534669768348	0.18994270064911323	-0.2524497194319583	0.18897849193688077	0.14629799182909578	0.05821056874421719	0.0732305067997272	0.06086157995910745	0.01726654448330424	0.06608957438373177	-0.12196396593111017	0.1721142944799457	-0.32965169178569187	0.15844613442813518	0.25946206013205947	0.03853285933641088	-0.09757573483883768	0.10120873558190349	0.05206378047690312	-0.11180648312450947	0.07927065781424199	-0.29803138304225774	-0.07808992624805314	0.3757306414646748	-0.22415672346536258	-0.10255492993135396	-0.042540068612904096	-0.04037141428510748	-0.08632624730984037	-0.025539068755889915	0.1651368786602355	-0.2088937033187218	-0.017437496136259386	-0.04758378203473059	0.13530115137892354	-0.12397526826552985	0.17806656158170847	0.029921283113803734	-0.037569849922963285	-0.036488884375847824	-0.052389891863160704	0.07294454996817523	0.08308426628284922	0.03530459081045631	-0.16050273081685085	0.21003523433878493	0.010783383867390882	-0.16407652754125263	0.5939524145053918	0.33242931328380954	0.07660247019917248	0.21878567770604407	-0.10875995534138527	0.44103801287750866	-0.24736137121045465	0.19025899654528414	-0.3098314788179055	-0.29701387936234735	0.154348387027051	0.43017520762856853	0.008640817951265247	-0.2834105780302268	0.05131047287935764	-0.006065734073934739	0.2259659960459553	-0.029989056454761704	0.2775278548540564	-0.06919296712580987	0.05447694670517254	0.01986480067002953	0.18770932595746848	0.018078066221118773	-0.09356668733999424	-0.2084064878475368	-0.002478831560918836	-0.08376070770110382	0.05333075862694424	-0.03276753850547882	-0.07932155079684886	0.0012440096125277778	0.00726686713228416	0.03213350137701485	-0.06986512150427839	-0.15415441371024577	-0.10515102414273725	-0.1997720125915978	0.010415269915147504	-0.06663414878165205	-0.14579621293798786	0.0785345982373971	-0.06902073655745905	0.10944878636361184	-0.013538525610051297	-0.006183258241840574	0.06436942912315978	0.03918914044501725	0.006311273513906722	0.05078859141114407	-0.034368125992651204
cancellation	0.5803600042464379	0.023730344778330813	0.38426848880287645	-0.04283301239445921	-0.09082585295396439	-0.1447135770810977	0.0472277906907618	-0.09282335838554091	0.007554298097138429	0.02632094623581867	-0.13931369864214263	0.16664853023391996	0.03126707343865761	-0.03554698572862834	-0.051488343010316275	-0.0886303356989173	-0.0757994938719494	-0.2738134255054476	0.005299831922216502	-0.12819221202926556	0.1720336364627699	-0.19750081535060163	0.04746365064891617	-0.020894243631554302	-0.07405099791893317	-0.0020008020739853997	0.217133216551274	-0.0040542281515917895	0.0775584474559144	-0.06050422440737974	-0.06538012024854917	0.3487780400448825	-0.1867421837983988	-0.033480513549492864	-0.04198347396634816	0.09664327153412926	-0.21359048772823924	0.17767328278726793	-0.13767238351110356	-0.045420208680341606	-0.179827015073877	0.10327266063860914	0.101668415714364	0.1602443995346377	0.004287226062135265	0.3875761806950797	-0.12735232196469115	-0.17562574777479867	-0.01384414408600087	-0.13053319996088283	-0.06850713861423535	0.06674072798142759	0.09431654497509097	0.0006534756948335436	0.0477243843891723	-0.00046800663606510264	-0.051304952396474424	-0.09199113745234803	0.06251018475727636	-0.020196570716056038	0.043731550052524444	0.04450334440167612	0.027032010833308914	-0.06305438866399395	-0.003162349670644357	0.009536195222677363	-0.005314508808834112	0.04827407601510916	0.07112012272759564	0.07870225805275446	0.04033667560996376	0.021320507702020527	0.06527897544408287	0.0066440797765590235	-0.023959258699335777	0.016231099397894733	-0.04873047540350776	-0.0045381571033575084	0.03208760849206266	-0.1329390462423053	0.047846078268537776	-0.013570687262956701	0.04570589464651401	-0.0010400847728865377	-0.06358128215128803	-0.03413624612144976	-0.041832796060213236	0.12780850819151565	0.018154790471597713	-0.07350252444903295	-0.10922518379597777	0.02433214545878398	0.0867923776082962	-0.08241264096351252	0.1337319487054264	0.09312759144216877	-0.014242420886090623	-0.03766655431877914	0.011805763590475913	0.061829913641748016
média	-0.10785010486352174	-0.182914599461983	-0.391577234281794	-0.4179723610667437	-0.05489990390107987	-0.09176464464301512	-0.7985072786436193	-0.7251803279059025	0.014548556593925012	0.03619142142405533	0.602553374858688	0.22252020564749758	-0.6182691473231161	0.7681947604088525	0.4968585419018971	0.728001781597619	-0.3619798385394828	-0.48147379823104713	-0.1952594923357094	-0.22599374496974908	-0.3277633816897454	-0.29103630056227364	-0.16497368296611145	0.005398643362982733	-0.15574237463249727	0.37084719034684815	0.05822779426463159	-0.3148555621126628	0.20802690196833226	0.31189277363526957	-0.08710743444562698	-0.22660107379727817	-0.21545087782813008	-0.1449544696019901	-0.3970121321080316	0.10506337714668086	0.028878143796227912	0.2679192013144119	0.051217982939071115	0.07058212267695513	-0.22271321524372523	0.29922643548475697	0.14960731698293273	-0.005699908839413701	0.00853049498143301	-0.17449573765020415	0.09941851895981436	-0.0263121304365247	-0.07690398314881895	-0.03453606559538142	0.22377210391244962	-0.030005378730984536	-0.13692660854926922	-0.07880166935313002	0.009700625136627632	0.09243047000856933	0.06807572725400701	0.10152163979219772	0.12061665540203524	0.19031084445073554	0.13026189792808582	0.06819493963822278	-0.10505268974649988	-0.03240252912308438	0.057320992610016004	0.04453219061804336	-0.09221184650657505	-0.13959289163071278	0.07628979730298395	0.032848837912814136	-0.16721311114095225	-0.08487079667910208	0.0069218541231974235	-0.00836573364617199	-0.0020978383584046934	-0.07844143328873673	-0.024206202217070084	0.16743972758808615	-0.13322203304358401	-0.044410019060817506	-0.10111908331598203	0.026711718138963426	-0.17925965904299676	-0.007520014928902471	0.11514636996002567	0.01865855069846474	-0.05848324242287394	0.12146038218640742	0.023461142930884034	-0.021577687028121354	-0.0006068364571798576	0.003008179895343733	-0.17327915050945755	0.19043342557571769	0.07856278100717767	-0.05336508226010336	0.035153623565951475	0.06300746674180746	-0.038107376512814414	0.09770533999600406
presque	-0.08595095141381666	-0.1261205833859912	-0.097593676312589	0.06758577348287587	-0.16788944830631924	0.14204316981644402	-0.24303181778858998	0.5311702082581057	-0.24044634682020402	-0.13491706695991784	0.12175615759117966	-0.004244602896464456	0.36649207271473044	-0.08111296333113714	0.060831336397354135	0.06825639032220185	0.13592174400847296	-0.05683834637455774	0.041874113386579696	-0.29279531079044313	-0.11425820460733413	-0.023214708516582996	0.3042524611794917	0.11954638359224443	-0.1762057148458817	0.13261395596225217	0.191894329454804	-0.049507709345942466	-0.1767945364118771	0.20651414097669465	0.03847601369372714	0.10980099015030785	0.11305488373950048	0.08592252388181605	-0.24341846316319793	-0.06208565185040951	0.16329638308594582	-0.20722662208954487	-0.0448951094505918	-0.03725069857454936	-0.10874444779227975	0.1739630856450233	0.12723081012190068	0.033972399489703146	0.012841113993873764	-0.08627636386597791	0.026400628733790576	-0.07101078454707865	-0.04857466609620717	-0.08534356183474646	0.06970375882892589	0.03583727337967157	0.07412955725195881	0.05043036609569671	0.05489277393576885	-0.25482493947857243	-0.01065187966974615	0.1282630032329077	0.1093550601934807	0.0677497041390522	-0.0533969608780004	-0.07879167151307777	0.05670323486644942	0.030902515153324584	0.05043664504613433	0.08548552118432202	0.13163321262516997	-0.04372223194954808	0.07240044424864463	-0.2606766029752756	0.07755256452320758	0.02791467145494648	0.11832972504341194	-0.10748959233644442	-0.3767792182691732	0.24796102934728298	-0.16852596548240045	0.08505681277296835	0.007421651776024169	-0.049621842676155034	-0.038397360424040364	0.1071667068705055	0.014690461773583586	0.056024524370354815	0.036631519309698754	0.030586838111370786	-0.03827701095428796	0.07703405348763027	-0.07884687166451461	0.019743647366114784	0.05571733277677569	0.1125713095984218	-0.05843120226522608	0.027636813113323517	-0.07794195233507731	0.05732660371633544	0.08406966937975023	-0.002623427771608945	0.006461500334609549	-0.16229305060188215
politologue	-0.06494226347778992	-0.08152416750984218	-0.12169549839309537	0.030572939518882715	-0.056272226925287966	0.06677908439045191	-0.09068381427450148	0.0028975158444301988	0.04464188078699483	-0.0023783606210949168	-0.11713509862590676	0.038807731053901555	0.14500857164770847	0.012388122847394645	0.07891126400208098	-0.1088409219683595	0.10893299905085717	0.042216220309301083	-0.002114082500372205	-0.0597601047853962	-0.0138958818199301	0.00882292519563485	-0.1743264118766333	-0.0360164303764599	-0.15535570292571196	-0.01077107189068298	-0.010719557263323413	-0.06362391988376487	-0.17042378965192215	0.01966078743586896	0.07330842519173822	0.020951076044133887	-0.04399993068889091	-0.06029490101678382	0.07560835146816132	0.14037950077017508	0.006288093407425662	-0.02522759173060453	-0.023186029630487437	-0.024753368806249405	0.039554128930295376	-0.029556167025332657	0.000701873667385689	0.05981553248372767	-0.09011872529748925	0.014023990693520984	-0.010116148367940704	0.03049349589043645	0.016031575666277928	-0.06342718975307311	0.08030888866271778	0.019749638131062338	-0.057983394429299694	-0.06093030657579704	-0.09674431224667578	-0.011919809984073305	0.0829505485327022	-0.07371392788585605	0.000834449750031188	0.1689944107569228	-0.17237962056499007	-0.030592350728970243	-0.15660146133887987	-0.08688787195999505	-0.0454224851092531	-0.022736733842996442	-0.1955881818433929	0.18371267090018248	-0.049618336975620805	0.2686859499654031	-0.09343408476451129	-0.1665555305867984	-0.03569432793082998	0.14254691450804777	-0.03161726506988837	-0.24706488783615296	0.1542522665189293	-0.04431074240021337	0.04320967084168709	0.030607884483921058	-0.04095808277711739	0.025673002338661998	-0.10783565921889557	0.002252753413642074	0.07642002143579042	-0.22072714304595129	-0.0247076697013382	-0.1633090122495341	0.06158682826288983	0.0878365047289242	0.07143027688763338	0.13362773438933948	0.024228363997757168	0.06325822471029349	0.019013559726803023	0.03435810106320867	-0.14137348862770063	-0.11053448756459004	0.05676787662187675	0.060579582671311846
